source,listing_uid,source_listing_id,title,price_eur,postcode,city,address,availability,latitude,longitude,first_seen_at,last_seen_at,latest_status,extra_summary,url
immojeune,immojeune::https://www.immojeune.com/colocation/lyon-03-69/chambre-dans-le-rue-ternois_4004523.html,,Chambre dans le Rue Ternois,650,69003,Lyon area,69003 Lyon 03,Disponible à partir du 02/06/2026,45.762122,4.864778,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,unchanged,"Strong student fit | 1 student(s), 1 worker(s) | AMOS Lyon ( à 366 m ) | Ecole Pigier Lyon ( à 443 m ) | ICOGES Lyon ( à 467 m ) | Scène formations - Villeurbanne ( à 685 m )",https://www.immojeune.com/colocation/lyon-03-69/chambre-dans-le-rue-ternois_4004523.html
immojeune,immojeune::https://www.immojeune.com/colocation/lyon-03-69/nouvelle-colocation-metro-d-garibaldi_3890007.html,,Nouvelle colocation métro D - Garibaldi,650,69003,Lyon area,69003 Lyon 03,Disponible immédiatement,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,unchanged,Likely student-friendly | No current-housemate data shown | Adonis Lyon Rhône ( à 144 m ) | Institut Rose Carmin Lyon ( à 148 m ) | ISEG Marketing & Communication School Lyon ( à 371 m ) | e-artsup Lyon ( à 371 m ),https://www.immojeune.com/colocation/lyon-03-69/nouvelle-colocation-metro-d-garibaldi_3890007.html
la_carte_des_colocs,la_carte_des_colocs::1174952,1174952,Appartement 2 pièces de 37 m²,650,69300,Caluire-et-Cuire,Cours Aristide Briand,Disponible,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,sublet | Appartement | 0,https://www.lacartedescolocs.fr/sous-locations/fr/auvergne-rhone-alpes/caluire-et-cuire/a/y1hi0j
la_carte_des_colocs,la_carte_des_colocs::1153156,1153156,Appartement 2 pièces de 56 m²,650,69300,Caluire-et-Cuire,Chemin de Vassieux,Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Appartement | 1,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/caluire-et-cuire/a/qrw7d1
la_carte_des_colocs,la_carte_des_colocs::565044,565044,Appartement 3 pièces de 60 m²,650,69008,Lyon,Rue Chantal Sandrin,Disponible,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 1,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/ceko1k
la_carte_des_colocs,la_carte_des_colocs::1241967,1241967,Appartement 3 pièces de 63 m²,650,69003,Lyon,Rue de la Métallurgie,Disponible,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 1,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/7hzipt
la_carte_des_colocs,la_carte_des_colocs::1247830,1247830,Appartement 3 pièces de 65 m²,650,69001,Lyon,Rue Henri Barbusse,Disponible le 01/06/2026,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 1,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/h27kfa
la_carte_des_colocs,la_carte_des_colocs::1244005,1244005,Appartement 3 pièces de 65 m²,650,69001,Lyon,Rue Henri Barbusse,Disponible le 01/06/2026,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 1,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/t5vs1p
la_carte_des_colocs,la_carte_des_colocs::1250749,1250749,Appartement 3 pièces de 69 m²,650,69001,Lyon,Rue Diderot,Disponible,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 1,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/xup0h9
la_carte_des_colocs,la_carte_des_colocs::1248374,1248374,Appartement 3 pièces de 70 m²,650,69009,Lyon,Rue Chinard,Disponible le 08/06/2026,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 1,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/caq45q
la_carte_des_colocs,la_carte_des_colocs::1244759,1244759,Appartement 3 pièces de 75 m²,650,69005,Lyon,Quai de Bondy,Disponible le 30/06/2026,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 1,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/pbq3p2
la_carte_des_colocs,la_carte_des_colocs::1248777,1248777,Appartement 3 pièces de 79 m²,650,69001,Lyon,Quai André Lassagne,Disponible le 08/06/2026,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 1,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/l63ycn
la_carte_des_colocs,la_carte_des_colocs::1219954,1219954,Appartement 3 pièces de 85 m²,650,69003,Lyon,Cours Gambetta,Disponible,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 1,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/ykiqrn
la_carte_des_colocs,la_carte_des_colocs::1236468,1236468,Appartement 4 pièces de 53 m²,650,69008,Lyon,Rue Léo Et Maurice Trouilhet,Disponible,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 0,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/rg855r
la_carte_des_colocs,la_carte_des_colocs::1251654,1251654,Appartement 4 pièces de 55 m²,650,69006,Lyon,Rue Bugeaud,Disponible le 05/06/2026,,,2026-05-20T10:08:59.886186+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 0,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/xsji8y
la_carte_des_colocs,la_carte_des_colocs::1232762,1232762,Appartement 4 pièces de 63 m²,650,69100,Villeurbanne,"7 Place Marengo ,",Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Appartement,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/villeurbanne/a/p9hlml
la_carte_des_colocs,la_carte_des_colocs::1099448,1099448,Appartement 4 pièces de 70 m²,650,69007,Lyon,Rue Jacques Monod,Disponible le 20/06/2026,,,2026-05-23T08:44:17.369515+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 2,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/d5jk8a
la_carte_des_colocs,la_carte_des_colocs::1189865,1189865,Appartement 4 pièces de 71 m²,650,69100,Villeurbanne,Rue du 8 Mai 1945,Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Appartement | 1,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/villeurbanne/a/00l8tf
la_carte_des_colocs,la_carte_des_colocs::1243760,1243760,Appartement 4 pièces de 72 m²,650,69008,Lyon,Rue Philippe Fabia,Disponible le 31/05/2026,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,sublet | Appartement | 2,https://www.lacartedescolocs.fr/sous-locations/fr/auvergne-rhone-alpes/lyon/a/a4c6s6
la_carte_des_colocs,la_carte_des_colocs::1038791,1038791,Appartement 4 pièces de 74 m²,650,69100,Villeurbanne,Rue Charrin,Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Appartement | 2,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/villeurbanne/a/h8hxb7
la_carte_des_colocs,la_carte_des_colocs::748599,748599,Appartement 4 pièces de 79 m²,650,69003,Lyon,Rue Claudius Pionchon,Disponible le 23/06/2026,,,2026-05-20T10:08:59.886186+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 1,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/lc1hni
la_carte_des_colocs,la_carte_des_colocs::554162,554162,Appartement 4 pièces de 80 m²,650,69100,Villeurbanne,Avenue Roger Salengro,Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Appartement | 2,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/villeurbanne/a/nhx0oq
la_carte_des_colocs,la_carte_des_colocs::159539,159539,Appartement 4 pièces de 80 m²,650,69007,Vénissieux,Impasse Jean Mercy,Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Appartement | 3,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/venissieux/a/dx3t30
la_carte_des_colocs,la_carte_des_colocs::590643,590643,Appartement 4 pièces de 85 m²,650,69100,Villeurbanne,Cours Tolstoï,Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Appartement | 0,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/villeurbanne/a/x3ku1k
la_carte_des_colocs,la_carte_des_colocs::1174583,1174583,Appartement 4 pièces de 90 m²,650,69008,Lyon,Rue Maryse Bastié,Disponible le 01/08/2026,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 1,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/ia6mqy
la_carte_des_colocs,la_carte_des_colocs::1246030,1246030,Appartement 5 pièces de 105 m²,650,69100,Villeurbanne,Rue d'Inkermann,Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Appartement | 3,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/villeurbanne/a/9v23oc
la_carte_des_colocs,la_carte_des_colocs::1230362,1230362,Appartement 5 pièces de 127 m²,650,69004,Lyon,Cours d'Herbouville,Disponible,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 0,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/5ojm4s
la_carte_des_colocs,la_carte_des_colocs::1035373,1035373,Appartement 5 pièces de 72 m²,650,69005,Lyon,Lyon,Disponible,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 0,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/etk7k6
la_carte_des_colocs,la_carte_des_colocs::1178978,1178978,Appartement 5 pièces de 80 m²,650,69100,Villeurbanne,Rue du 1er Mars 1943,Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Appartement | 3,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/villeurbanne/a/ez7ue3
la_carte_des_colocs,la_carte_des_colocs::1220489,1220489,Appartement 5 pièces de 85 m²,650,69003,Lyon,Avenue Félix Faure,Disponible,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 3,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/1hwwsu
la_carte_des_colocs,la_carte_des_colocs::1202306,1202306,Appartement 5 pièces de 96 m²,650,69008,Lyon,Avenue Général Frère,Disponible,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 3,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/xozxwj
la_carte_des_colocs,la_carte_des_colocs::1206898,1206898,Appartement 5 pièces de 98 m²,650,69003,Lyon,Rue Paul Bert,Disponible,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 3,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/wp9nl5
la_carte_des_colocs,la_carte_des_colocs::1245455,1245455,Appartement 6 pièces de 100 m²,650,69007,Lyon,Boulevard Yves Farge,Disponible,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 4,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/xzyvpx
la_carte_des_colocs,la_carte_des_colocs::1231511,1231511,Appartement 6 pièces de 105 m²,650,69300,Caluire-et-Cuire,Montée de l'Église,Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Appartement | 1,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/caluire-et-cuire/a/1w4vp0
la_carte_des_colocs,la_carte_des_colocs::1248408,1248408,Appartement 6 pièces de 106 m²,650,69003,Villeurbanne,Rue Louis Becker,Disponible le 01/06/2026,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Appartement | 0,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/villeurbanne/a/us1wbd
la_carte_des_colocs,la_carte_des_colocs::1242714,1242714,Appartement 6 pièces de 110 m²,650,69001,Lyon,Rue Magneval,Disponible,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 1,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/d80zma
la_carte_des_colocs,la_carte_des_colocs::1060216,1060216,Appartement 7 pièces de 108 m²,650,69007,Lyon,Avenue Jean Jaurès,Disponible,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 2,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/wdgwzx
la_carte_des_colocs,la_carte_des_colocs::923029,923029,Appartement 7 pièces de 115 m²,650,69003,Lyon,Cours de la Liberté,Disponible,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 1,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/rbw6tq
la_carte_des_colocs,la_carte_des_colocs::1251325,1251325,Appartement 7 pièces de 120 m²,650,69006,Lyon,Avenue Thiers,Disponible le 18/06/2026,,,2026-05-19T10:21:05.768089+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 0,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/d6vl0a
la_carte_des_colocs,la_carte_des_colocs::1235935,1235935,Loft/atelier 5 pièces de 102 m²,650,69100,Villeurbanne,Rue d'Inkermann,Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,homestay | Loft/atelier | 1,https://www.lacartedescolocs.fr/chambres-chez-l-habitant/fr/auvergne-rhone-alpes/villeurbanne/a/0jqcm6
la_carte_des_colocs,la_carte_des_colocs::964014,964014,Maison 6 pièces de 160 m²,650,69100,Villeurbanne,Rue Pierre Bressat,Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Maison | 0,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/villeurbanne/a/viwdi6
la_carte_des_colocs,la_carte_des_colocs::1130774,1130774,Maison 7 pièces de 98 m²,650,69100,Villeurbanne,Rue de Château Gaillard,Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Maison | 3,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/villeurbanne/a/19gy1r
studapart,studapart::12a44ef2-4b8c-4ac1-9d46-3c67515dd81f,12a44ef2-4b8c-4ac1-9d46-3c67515dd81f,1 chambre dans T3 LYON 8 Moulin à Vent,650,69008,Lyon,"54 Rue Henri Barbusse, 69008 Lyon, France",2026-05-31,45.7299564,4.8541651,2026-05-25T11:02:00.047473+00:00,2026-05-25T11:02:00.047473+00:00,new,rental | apartment | 2 | rented by room,https://www.studapart.com/fr/logement-Lyon/Logement-en-colocation-pour-2-personnes-de-63m2/property/12a44ef2-4b8c-4ac1-9d46-3c67515dd81f
studapart,studapart::819b9dca-0475-4444-acac-6fe3b68d90df,819b9dca-0475-4444-acac-6fe3b68d90df,"COLOCATION Jean Jaurès à 10 min à pieds d'EM Lyon,",650,69007,Lyon,"93 Bd Yves Farge, 69007 Lyon, France",2026-04-20,45.7370066,4.8291889,2026-05-16T23:05:26.099422+00:00,2026-05-25T11:02:00.047473+00:00,unchanged,rental | apartment | 5 | rented by room,https://www.studapart.com/fr/logement-Lyon/Logement-en-colocation-pour-5-personnes-de-100m2/property/819b9dca-0475-4444-acac-6fe3b68d90df
studapart,studapart::072dc534-1c30-4d00-bdb2-040e12c10bbe,072dc534-1c30-4d00-bdb2-040e12c10bbe,Chambre en colocation,650,69005,Lyon,"Av. du Point du Jour, 69005 Lyon, France",2026-05-07,45.756211,4.802009,2026-05-18T10:54:41.535234+00:00,2026-05-18T10:54:41.535234+00:00,missing_but_live,rental | apartment | 4 | rented by room,https://www.studapart.com/fr/logement-Lyon/Logement-en-colocation-pour-4-personnes-de-70m2/property/072dc534-1c30-4d00-bdb2-040e12c10bbe
studapart,studapart::1abf48e3-3ffd-4886-8772-0f227cfc3696,1abf48e3-3ffd-4886-8772-0f227cfc3696,Coloc 3 chambres + sdb privatives,650,69008,Lyon,"98 Rue Villon, 69008 Lyon, France",2026-05-31,45.7383301,4.8625612,2026-05-18T10:54:41.535234+00:00,2026-05-25T11:02:00.047473+00:00,unchanged,rental | apartment | 3 | rented by room,https://www.studapart.com/fr/logement-Lyon/Logement-en-colocation-pour-3-personnes-de-72m2/property/1abf48e3-3ffd-4886-8772-0f227cfc3696
studapart,studapart::4fe28d00-cc99-4dbf-91e8-9ab68a94e47d,4fe28d00-cc99-4dbf-91e8-9ab68a94e47d,Coloc' de standing - LA COLOC FRERE,650,69008,Lyon,"131 Av. Général Frère, 69008 Lyon, France",2026-05-10,45.7299508,4.8791738,2026-05-16T23:05:26.099422+00:00,2026-05-25T11:02:00.047473+00:00,unchanged,rental | apartment | 4 | rented by room,https://www.studapart.com/fr/logement-Lyon/Logement-en-colocation-pour-4-personnes-de-96m2/property/4fe28d00-cc99-4dbf-91e8-9ab68a94e47d
studapart,studapart::c8ef6a9b-0d05-4392-8c90-86c88ccecaae,c8ef6a9b-0d05-4392-8c90-86c88ccecaae,Coloc' de standing 🏠 LA COLOC DES BIKERS,650,69100,Villeurbanne,"139 Rue de Château Gaillard, 69100 Villeurbanne, France",2026-05-07,45.7714716,4.8906761,2026-05-16T23:05:26.099422+00:00,2026-05-25T11:02:00.047473+00:00,unchanged,rental | house | 6 | rented by room,https://www.studapart.com/fr/logement-Villeurbanne/Logement-en-colocation-pour-6-personnes-de-107m2/property/c8ef6a9b-0d05-4392-8c90-86c88ccecaae
studapart,studapart::07b88bd6-80ab-4693-bae0-916f72c5c1bc,07b88bd6-80ab-4693-bae0-916f72c5c1bc,Colocation,650,69003,Lyon,"19 Rue Desaix, 69003 Lyon, France",2026-06-16,45.7582956,4.8567133,2026-05-18T10:54:41.535234+00:00,2026-05-18T10:54:41.535234+00:00,missing_but_live,rental | apartment | 3 | rented by room,https://www.studapart.com/fr/logement-Lyon/Logement-en-colocation-pour-2-personnes-de-62m2/property/07b88bd6-80ab-4693-bae0-916f72c5c1bc
studapart,studapart::11afd04a-5837-4d9b-b3f1-776c12fcc1da,11afd04a-5837-4d9b-b3f1-776c12fcc1da,LOCATION CHAMBRE MEUBLEE,650,69007,Lyon,"Rue Raoul Servant, 69007 Lyon, France",2026-04-11,45.7456258,4.837279,2026-05-18T10:54:41.535234+00:00,2026-05-18T10:54:41.535234+00:00,missing_but_live,rental | apartment | 2 | rented by room,https://www.studapart.com/fr/logement-Lyon/Logement-en-colocation-pour-2-personnes-de-60m2/property/11afd04a-5837-4d9b-b3f1-776c12fcc1da
studapart,studapart::e517472d-9c94-427e-bcdc-99b8a36b5cc0,e517472d-9c94-427e-bcdc-99b8a36b5cc0,Loue studio (20m2) 20mn de Lyon Perrache,650,69110,Sainte-foy-lès-lyon,"Rue Jean-Baptiste Simon, Sainte-Foy-lès-Lyon, Auvergne-Rhône-Alpes, France",2026-05-08,45.7387,4.80369,2026-05-18T10:54:41.535234+00:00,2026-05-18T10:54:41.535234+00:00,missing_but_live,rental | apartment | 1 | rented by room,https://www.studapart.com/fr/logement-Sainte-Foy-les-Lyon/Studio-de-20m2/property/e517472d-9c94-427e-bcdc-99b8a36b5cc0
studapart,studapart::af1ae212-68ad-47d9-959b-49d25382e544,af1ae212-68ad-47d9-959b-49d25382e544,Nouvelle colocation métro D - Garibaldi Lyon 03,650,69003,Lyon,"57 Av. Félix Faure, 69003 Lyon, France",2026-05-09,45.7532712,4.8548373,2026-05-18T10:54:41.535234+00:00,2026-05-18T10:54:41.535234+00:00,missing_but_live,rental | apartment | 4 | rented by room,https://www.studapart.com/fr/logement-Lyon/Logement-en-colocation-pour-4-personnes-de-85m2/property/af1ae212-68ad-47d9-959b-49d25382e544
studapart,studapart::14fb433c-d10c-4b8d-86a7-7a6ebd1c1a25,14fb433c-d10c-4b8d-86a7-7a6ebd1c1a25,chambre a louer dans un bel appartement rénové,650,69005,Lyon,"41 Rue Joliot Curie, 69005 Lyon, France",2026-05-30,45.7561332,4.7925524,2026-05-16T23:05:26.099422+00:00,2026-05-25T11:02:00.047473+00:00,unchanged,homestay | apartment | 1 | rented by room,https://www.studapart.com/fr/logement-Lyon/Logement-chez-l-habitant-pour-1-personne-de-115m2/property/14fb433c-d10c-4b8d-86a7-7a6ebd1c1a25
la_carte_des_colocs,la_carte_des_colocs::1242031,1242031,Appartement 6 pièces de 120 m²,651,69002,Lyon,Quai du Maréchal Joffre,Disponible,,,2026-05-23T08:44:17.369515+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 3,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/lfihay
la_carte_des_colocs,la_carte_des_colocs::1171069,1171069,Appartement 6 pièces de 102 m²,654,69100,Villeurbanne,Rue Florian,Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Appartement | 3,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/villeurbanne/a/vxzvz7
la_carte_des_colocs,la_carte_des_colocs::777999,777999,Appartement 6 pièces de 105 m²,654,69006,Lyon,Place Jules Ferry,Disponible,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 3,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/4whoq4
immojeune,immojeune::https://www.immojeune.com/colocation/lyon-01-69/chambre-dans-le-quai-de-la-pecherie_4007903.html,,Chambre dans le Quai de la Pêcherie,655,69001,Lyon area,69001 Lyon 01,Disponible à partir du 16/06/2026,45.76579,4.831134,2026-05-16T23:05:26.099422+00:00,2026-05-25T11:02:00.047473+00:00,unchanged,"Likely student-friendly | 0 student(s), 2 worker(s) | Ecole nationale des Beaux-Arts de Lyon ( à 104 m ) | La Martinière Diderot - Site Terreaux ( à 150 m ) | Horizon Santé Lyon ( à 239 m ) | Sainte-Marie Lyon ( à 324 m )",https://www.immojeune.com/colocation/lyon-01-69/chambre-dans-le-quai-de-la-pecherie_4007903.html
immojeune,immojeune::https://www.immojeune.com/colocation/lyon-07-69/chambre-dans-le-rue-garibaldi_4004680.html,,Chambre dans le Rue Garibaldi,655,69007,Lyon area,69007 Lyon 07,Disponible à partir du 01/06/2026,45.747981,4.851813,2026-05-16T23:40:31.011895+00:00,2026-05-19T10:21:05.768089+00:00,missing_but_live,"Strong student fit | 3 student(s), no workers listed | Lycée Saint Joseph - Lyon ( à 106 m ) | ISEFAC Bachelor Lyon ( à 267 m ) | Carrel ( à 407 m ) | Ecole Lyon Carrel ( à 447 m )",https://www.immojeune.com/colocation/lyon-07-69/chambre-dans-le-rue-garibaldi_4004680.html
la_carte_des_colocs,la_carte_des_colocs::994008,994008,Appartement 3 pièces de 50 m²,655,69001,Lyon,Rue Neyret,Disponible le 01/07/2026,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 0,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/e5w7j2
la_carte_des_colocs,la_carte_des_colocs::1197500,1197500,Appartement 4 pièces de 77 m²,655,69600,Oullins-Pierre-Bénite,Boulevard de l'Europe (Oullins),Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Appartement | 0,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/oullins-pierre-benite/a/ufez5o
la_carte_des_colocs,la_carte_des_colocs::1242394,1242394,Appartement 3 pièces de 65 m²,656,69003,Lyon,Rue Trarieux,Disponible le 01/06/2026,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 1,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/7py0gx
studapart,studapart::faf2bc33-3c5f-4458-948b-ddcc66ceb817,faf2bc33-3c5f-4458-948b-ddcc66ceb817,Coloc' de standing - 🎾 LA COLOC DES TENNISMANS,657,69100,Villeurbanne,"15 Rue Florian, 69100 Villeurbanne, France",2026-05-31,45.7608803,4.8811308,2026-05-16T23:05:26.099422+00:00,2026-05-25T11:02:00.047473+00:00,updated,rental | apartment | 5 | rented by room,https://www.studapart.com/fr/logement-Villeurbanne/Logement-en-colocation-pour-5-personnes-de-100m2/property/faf2bc33-3c5f-4458-948b-ddcc66ceb817
la_carte_des_colocs,la_carte_des_colocs::1236239,1236239,Appartement 4 pièces de 93 m²,658,69008,Lyon,Bis Rue Villon,Disponible,,,2026-05-16T23:05:26.099422+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 2,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/96q3sp
immojeune,immojeune::https://www.immojeune.com/colocation/lyon-03-69/large-room-with-balcony-access-ly018_3142358.html,,Large room with balcony access - LY018,660,69003,Lyon area,69003 Lyon 03,Disponible à partir du 01/06/2026,,,2026-05-21T10:21:13.592245+00:00,2026-05-25T11:02:00.047473+00:00,unchanged,Likely student-friendly | No current-housemate data shown | Lycée Lacassagne - Lyon ( à 296 m ) | AMOS Lyon ( à 747 m ) | CFA de l'AFPIA Sud-Est - Lyon ( à 810 m ) | Ecole Emile Cohl Lyon ( à 812 m ),https://www.immojeune.com/colocation/lyon-03-69/large-room-with-balcony-access-ly018_3142358.html
